S6_T,S6_H,S6_P,S6_V,S2_T,S2-H,S2_P,S2_V,S3_T,S3_H,S3_P,S3_V,S5_T,S5_H,S5_P,S5_V
-0.091351623,0.168702788,0.372134425,-0.4581325,0.622554555,0.687743388,0.247167884,0.115666179,0.067388634,0.517067736,0.247167884,0.071008419,0.250107149,0.263061007,0.247167884,-0.319928865
0.279343648,-0.212965658,0.578875772,1.158610452,0.639728474,0.670495143,0.535530414,-0.390811483,-0.008789822,0.681947483,0.535530414,-0.072022825,0.061336468,0.524624254,0.535530414,0.453232558
0.060099752,0.220474537,1.033706735,0.31980747,0.69125023,0.673653272,0.988671534,-0.37679134,-0.022267549,0.729402369,0.988671534,-0.412863234,-0.018204888,0.573505673,0.988671534,0.795117326
-0.214916714,0.526066177,1.281796352,-0.804498375,0.692571301,0.698189508,1.029866181,-0.226074804,-0.005273893,0.754342162,1.029866181,-0.309393824,-0.147599628,0.705580816,1.029866181,0.51439543
-0.299537165,0.579715145,0.992358466,-0.700477952,0.571693334,0.719324681,0.576725062,-0.075358268,-0.042777133,0.777723219,0.576725062,-0.388517491,-0.10782895,0.554715601,0.576725062,-0.980174218
-0.23030225,0.553137664,0.496179233,-0.821097379,0.551216739,0.725155073,0.164778589,0.266382715,-0.07149055,0.797120836,0.164778589,-0.20693882,-0.174486846,0.762904152,0.164778589,-0.52694166
-0.34665537,0.694423161,0.289437886,-0.673919547,0.425054489,0.726126805,0.164778589,0.965637342,-0.077350432,0.812361821,0.164778589,-0.531548734,-0.214817674,0.806203013,0.164778589,-0.686906092
-0.311557115,0.664585245,0.330786155,-1.037991026,0.314084553,0.726126805,0.247167884,0.650184127,-0.171694519,0.819635928,0.247167884,-0.436194572,-0.199133463,0.722056169,0.247167884,-0.233673534
0.985635935,-0.096775626,0.206741347,-0.786792771,1.860397777,-0.501170826,0,0.445139537,1.025479208,-0.108159036,0,1.909112056,1.399535748,-0.352790408,0,-0.05018492
0.654846899,0.101320474,0.124044808,-0.086314819,1.275163468,0.041055681,-0.123583942,0.841208574,0.641071002,0.207225438,-0.123583942,1.703187642,0.992866565,0.182726641,-0.123583942,0.649267402
0.542340163,0.174136846,-0.041348269,0.821097379,1.088231968,0.546599301,-0.205973236,0.334730912,0.461758638,0.458701691,-0.205973236,0.879489986,0.736317687,0.358645286,-0.205973236,0.46421051
0.11635312,0.249324443,-0.124044808,-0.086314819,1.003022909,0.577208862,-0.205973236,0.595856073,0.363312634,0.550493988,-0.205973236,0.507202991,0.612524451,0.400718708,-0.205973236,0.624174942
-0.189434419,0.569242234,-0.124044808,-1.097747439,0.981885778,0.67583967,-0.205973236,0.308443144,0.276586392,0.698747205,-0.205973236,0.451410662,0.377261287,0.595018944,-0.205973236,0.330906816
0.005288778,0.4904978,-0.124044808,0.777939969,0.997738627,0.695031378,-0.247167884,0.143706465,0.24611501,0.762135848,-0.247167884,0.435180166,0.278674819,0.798578056,-0.247167884,0.183488614
-0.022597507,0.514210051,-0.165393078,0.691625151,0.897997791,0.716652417,-0.205973236,0.539775501,0.206267818,0.792271432,-0.205973236,0.150132085,0.19409211,0.784689742,-0.205973236,0.746500685
-0.146162597,0.416594616,-0.165393078,0.977128013,0.856384064,0.72491214,-0.205973236,0.169994233,0.119541576,0.809590733,-0.205973236,0.197809166,0.125193612,0.772843827,-0.205973236,0.244651485
-0.581284803,0.510752014,-0.165393078,-0.354112077,0.793633207,0.726369738,-0.164778589,-0.103398554,0.025783477,0.825351297,-0.164778589,0.071008419,0.05013346,0.746292639,-0.164778589,-0.02509246
-0.929863365,0.579715145,-0.165393078,0.682772349,0.715029502,0.726369738,-0.164778589,-0.047317982,0.007031857,0.837474808,-0.164778589,0.031446585,0.026046993,0.76671663,-0.164778589,-0.221127304
-1.043331697,0.482396114,-0.165393078,-0.536701117,0.582922435,0.726126805,-0.164778589,0.622143841,-0.0591848,0.845268493,-0.164778589,0.364171747,0.009242481,0.701359858,-0.164778589,-0.784139375
-1.159684817,0.607577041,-0.124044808,-0.682772349,0.440246802,0.725883872,-0.164778589,-0.047317982,-0.193376079,0.850464284,-0.164778589,0.411848828,-0.041171054,0.86080315,-0.164778589,-0.221127304
1.906364138,-2.176537673,0.661572311,2.161190271,1.222320641,0.04421381,0.494335767,2.060961006,0.889529964,-0.717105665,0.494335767,2.773385952,1.300949279,-0.986206456,0.494335767,2.388488535
1.330848912,-1.690238918,0.330786155,1.296935482,1.082947685,0.308767872,0.288362531,1.526443058,0.558446677,-0.306984613,0.288362531,1.632179224,0.65509588,-0.307312988,0.288362531,1.530640059
0.498587544,-0.908525031,0.082696539,0.388416685,1.030104858,0.111506257,0.123583942,1.005945253,0.479338281,-0.300403279,0.123583942,1.37046248,0.564911668,-0.227387102,0.123583942,0.47675674
-0.222128684,-0.031566935,0,-1.045737228,0.888750296,0.464002074,0.082389295,-0.129686322,0.36448461,-0.100884929,0.082389295,0.9667289,0.604682345,-0.359598405,0.082389295,0.097233282
-0.500029938,0.298823768,0,-0.925117801,1.01425201,0.441895169,0,0.445139537,0.204509853,0.164793151,0,0.086224508,0.543065802,-0.274362282,0,0.807663556
-0.49714515,0.294377721,0.082696539,-0.562152922,1.048599847,0.489267108,-0.041194647,-0.25411509,0.157044816,0.323091563,-0.041194647,-0.087238914,0.287077075,-0.042618062,-0.041194647,1.224825703
-0.309153125,0.335972962,0.082696539,-0.777939969,0.993775415,0.623852003,-0.041194647,0.240094947,0.109579778,0.497843312,-0.041194647,0.189693918,0.203054516,0.077747327,-0.041194647,0.403047639
-0.289440406,0.573391878,0.041348269,-1.029138224,0.788348925,0.572107269,-0.082389295,0.129686322,0.064458693,0.527112931,-0.082389295,-0.024345744,0.070298874,0.314257145,-0.082389295,-0.185056892
-0.321173075,0.65658236,0.124044808,-0.562152922,0.7691934,0.377274984,-0.082389295,-0.212054661,-0.082038337,0.404319086,-0.082389295,-0.024345744,0.076460528,0.204784552,-0.082389295,0.072140822
-0.238475817,0.663597235,0.082696539,-1.124305845,0.576317082,0.398410157,-0.123583942,0.431119394,-0.182242305,0.461992359,-0.123583942,0.507202991,-0.055174813,0.300232671,-0.123583942,0.525373381
-0.282228436,0.509566402,0.041348269,-0.605310332,0.540648173,0.371444592,-0.123583942,-0.692244555,-0.307057774,0.495938189,-0.123583942,0.276932833,-0.181208651,0.321473622,-0.123583942,0.318360586
-0.370695271,0.45562103,0.041348269,-1.020285422,0.446852155,0.459143413,-0.123583942,-0.129686322,-0.396713956,0.503212295,-0.123583942,0.316494666,-0.282595871,0.294377793,-0.123583942,0.183488614
1.155838433,-1.687670091,0.413482694,1.530428133,1.469360857,-1.211506985,0.45314112,3.156284669,1.152052641,-2.080654245,0.45314112,3.669106434,1.370968078,-1.99773866,0.45314112,2.302233204
0.416851881,-0.529030208,0.330786155,1.340092892,1.010949333,-1.590482501,0.288362531,1.978592666,0.839134986,-2.088274738,0.288362531,1.71130289,0.806336485,-1.358603895,0.288362531,1.260896114
0.522627445,-1.357279388,0.330786155,0.925117801,0.261241726,-0.451369556,0.247167884,-0.855228717,0.743618923,-2.399329387,0.247167884,1.362347233,0.469125951,-1.352749018,0.247167884,1.041337089
0.347136168,-0.892321659,0.413482694,-0.942823405,-0.018164722,0.159606996,0.329557178,-0.555548162,0.216815604,-1.832988239,0.329557178,0.419964076,0.330208654,-0.970956542,0.329557178,-0.159964432
0.468297269,-0.987170665,0.537527502,0.657320543,0.420430742,-0.321400389,0.494335767,-1.062025824,0.196892008,-1.553627911,0.494335767,-0.7293579,0.473047004,-1.048840029,0.494335767,-0.355999276
0.209147137,-0.34624827,0.661572311,0.941716805,0.481199993,-0.074094572,0.617919709,-1.005945253,0.384994194,-1.989208335,0.617919709,-0.531548734,0.112870303,-0.565608397,0.617919709,-0.368545506
0.01201995,0.077509422,1.075055005,0.354112077,0.353716673,0.235887965,0.947476887,-0.774612895,0.232637283,-1.715216991,0.947476887,-0.269831991,0.153201131,-0.980896218,0.947476887,0.158396154
-0.073562097,-0.222746961,1.116403274,0.743635362,0.283039392,0.225927711,1.029866181,-0.678224413,-0.14649703,-1.061066986,1.029866181,-0.745588396,0.028287595,-1.012076844,1.029866181,0.268175666
-0.3394434,0.12829316,1.281796352,0.466985302,0.232838706,0.012389584,1.19464477,-0.609876216,-0.500433853,-0.302481595,1.19464477,-0.706026563,-0.299400383,-0.560978959,1.19464477,-0.368545506
-0.275016466,0.102012081,1.033706735,0.156030634,0.206417293,0.003158129,0.865087592,0.772860377,-0.585988119,-0.076464715,0.865087592,-0.357070905,-0.576114675,-0.010348156,0.865087592,-0.931557577
-0.287036416,0.07355738,0.537527502,-0.484690906,0.115263416,0.499956161,0.411946473,0.37679134,-0.525631342,0.126344302,0.411946473,0.031446585,-0.692625956,0.271230603,0.411946473,-0.969196267
-0.379830434,0.321350407,0.330786155,-1.063442832,0.010898833,0.451612489,0.247167884,0.308443144,-0.552000808,0.416788983,0.247167884,0.023331338,-0.591798886,0.182862801,0.247167884,0
1.175070354,-2.372262548,-0.165393078,0.086314819,1.101442674,-0.943551861,-0.164778589,0.033297839,0.951058717,-1.851693084,-0.164778589,1.497263228,1.335118453,-2.568793455,-0.164778589,2.841721093
-0.207223945,-0.816541256,-0.165393078,-1.14975765,0.606041172,-0.141387019,-0.205973236,-1.088313592,0.69146598,-1.841821082,-0.205973236,1.505378476,0.49601317,-1.586671797,-0.205973236,1.922709746
-0.762064857,-0.252288474,-0.165393078,-0.864254788,0.873557983,-0.188516026,-0.164778589,0.650184127,0.353350836,-1.303364009,-0.164778589,0.728343494,-0.354295121,-0.667864513,-0.164778589,0.710430273
-0.652923707,-0.257920134,-0.165393078,-0.700477952,1.012930939,-0.476148725,-0.164778589,-0.061338125,0.21505764,-0.727324052,-0.164778589,-0.159261739,-0.85675002,-0.235556699,-0.164778589,-0.650835681
-0.445699762,-0.315521145,-0.165393078,-0.682772349,0.8682737,-0.113206789,-0.164778589,0.923576913,0.148254994,-0.743431002,-0.164778589,-0.475756405,-0.912204909,-0.028457428,-0.164778589,0.47675674
-0.071638905,-0.343284239,-0.124044808,-0.285502862,0.705121472,0.417116,-0.164778589,0.622143841,-0.018165632,-0.072654468,-0.164778589,0.166362581,-0.692625956,0.0472475,-0.164778589,-0.857848476
-0.035579053,-0.144990537,-0.124044808,0.250091654,0.65161811,0.590084312,-0.164778589,0.622143841,-0.251974891,-0.076811101,-0.164778589,-0.420978482,-0.562671066,0.031044467,-0.164778589,-0.196034844
-0.267804496,0.371541339,-0.082696539,0.224639849,0.557161557,0.689686852,-0.123583942,1.142641646,-0.266624594,0.037842673,-0.123583942,-0.238385406,-0.372780084,0.160941051,-0.123583942,-0.625743221
-0.361560109,0.590188056,-0.082696539,0.31980747,0.434962519,0.722239877,-0.123583942,1.307378325,-0.151770923,0.219348949,-0.123583942,-1.046866973,-0.679182347,0.504200263,-0.123583942,-0.307382635
-0.396177566,0.72070424,-0.041348269,-0.233492651,0.285681533,0.726126805,-0.123583942,0.499467591,-0.252560879,0.314951492,-0.123583942,-0.982959396,-0.544186103,0.544367446,-0.123583942,-0.03763869
-0.395696768,0.75182657,0,-0.164883436,0.200472475,0.726126805,-0.082389295,0.348751055,-0.325809394,0.485027029,-0.082389295,-0.840942558,-0.613644751,0.754053755,-0.082389295,-0.600650761
-0.400985546,0.751332565,0,-0.27665006,0.169427314,0.725883872,-0.082389295,0.58183593,-0.316433584,0.339371706,-0.082389295,-0.706026563,-0.616445503,0.828669403,-0.082389295,-0.625743221
0.918324213,-1.08103166,0.165393078,-0.562152922,0.382119692,-0.668065813,0.247167884,-0.185766893,0.489886067,-1.792287881,0.247167884,0.950498404,0.953095887,-2.017890332,0.247167884,1.726674903
0.204339157,-0.012399531,0.082696539,-0.224639849,-0.069686478,-0.190702423,0.205973236,-0.760592752,0.110751754,-1.276692285,0.205973236,0.308379418,0.580035728,-1.679669037,0.205973236,0.856280197
-0.495702756,0.266515825,0.082696539,-0.968275211,-0.880163337,0.009717321,0.247167884,0.157726608,-0.704357719,-0.324477107,0.247167884,-0.10346941,0.125193612,-1.364322613,0.247167884,0.232105255
-0.54810974,0.230058239,0.248089616,-1.029138224,-0.493089629,-0.285446302,0.370751825,0.021030214,-0.98738998,0.040267375,0.370751825,-0.56299532,-0.440558281,-0.58140295,0.370751825,0.023524181
-0.21587831,-0.000345804,0.248089616,-0.104020423,0.028072752,-0.706206297,0.329557178,-0.595856073,-0.929377156,-0.026411934,0.329557178,-0.602557153,-0.408629709,-0.363683203,0.329557178,-0.773161423
0.108179554,-0.388041114,0.124044808,0.380670483,0.14168483,-1.062346109,0.205973236,1.472115004,-0.662166574,-0.171201292,0.205973236,-0.579225815,-0.378941738,-0.170199927,0.205973236,-0.417162147
0.085101249,-0.3207576,0.041348269,0.881960392,-0.287663139,0.024536235,0.082389295,0.45915968,-0.566064523,-0.365177465,0.082389295,-0.760804486,-0.25122745,-0.608634938,0.082389295,-1.005266678
-0.140393021,-0.091045165,-0.041348269,0.614163134,-0.305497593,-0.005830393,-0.041194647,-0.814920806,-0.506293735,-0.445539022,-0.041194647,-0.999189891,-0.461283846,-0.260065488,-0.041194647,-0.650835681
-0.311076317,0.206741192,-0.124044808,-0.164883436,-0.210380505,-0.335733438,-0.082389295,-0.800900663,-0.50160583,-0.598641645,-0.082389295,-0.920066225,-0.373900385,-0.587802467,-0.082389295,-0.53948789
-0.298575569,0.019908411,-0.124044808,0.821097379,-0.344469178,-0.031824226,0.041194647,-1.019965396,-0.706115683,-0.315817457,0.041194647,-1.007305139,-0.418712416,-0.638998605,0.041194647,-0.870394706
-0.365887291,0.063578474,-0.082696539,0.432680694,-0.493089629,0.325530251,0.082389295,-1.074293449,-1.119237307,0.112662054,0.082389295,-0.151146491,-0.488731215,-0.665141314,0.082389295,-0.294836405
-0.392331182,0.191822233,-0.041348269,-0.475838104,-0.397972541,0.250949813,0.123583942,-0.732552466,-1.024307231,0.295727067,0.123583942,-0.483871653,-0.865152276,0.364772483,0.123583942,-0.895487166
1.087565115,-2.0092675,-0.248089616,2.014012438,0.738808774,-0.235402099,-0.288362531,0.951617199,0.902421703,-1.726474537,-0.288362531,1.767095219,1.449389132,-2.39233017,-0.288362531,0.942535528
0.511088292,-1.043190859,-0.248089616,1.426407711,0.423733419,0.475662859,-0.288362531,0.897289145,0.131847327,0.027624285,-0.288362531,2.551231043,0.747520694,-1.310267116,-0.288362531,2.339871894
0.410601507,-0.91030345,-0.248089616,-0.120619426,0.19122498,0.616078146,-0.329557178,-0.348751055,-0.027541442,0.241344462,-0.329557178,1.750864723,0.096625942,-0.136568421,-0.329557178,1.739221133
-0.11154514,0.187277385,-0.248089616,-0.673919547,0.1430059,0.587412049,-0.288362531,0.033297839,-0.169350566,0.478965274,-0.288362531,-0.864273896,-0.101667296,0.044660461,-0.288362531,0.207012795
-0.433199013,0.34051781,-0.206741347,-0.27665006,0.039301853,0.405941081,-0.288362531,0.622143841,-0.465860554,0.541314758,-0.288362531,-0.475756405,-0.33805076,0.481870033,-0.288362531,-0.392069687
-0.532243405,0.544640774,-0.206741347,-0.215787047,-0.079594508,0.320428657,-0.288362531,-0.103398554,-0.583058178,0.570930763,-0.288362531,-0.745588396,-0.527381591,0.527755933,-0.288362531,-0.381091736
-0.634653383,0.52547337,-0.165393078,-1.01143262,-0.091484144,0.257266071,-0.247167884,-0.390811483,-0.748892816,0.644710986,-0.247167884,-0.706026563,-0.780009417,0.749015838,-0.247167884,-0.821778065
-0.968327207,0.720407837,-0.206741347,-0.968275211,-0.123850376,0.456957016,-0.247167884,0.115666179,-0.610013632,0.390290452,-0.247167884,-0.380402243,-0.617005654,0.921122004,-0.247167884,-0.172510662
-0.901496282,0.720901842,-0.206741347,-1.133158647,-0.21104104,0.615835213,-0.288362531,0.294423001,-0.4734784,0.180726908,-0.288362531,-0.959628058,-0.708870318,0.772843827,-0.288362531,-0.368545506
-0.818799023,0.700845229,-0.248089616,-1.072295633,-0.281718321,0.678511933,-0.288362531,-0.280402858,-0.507465711,0.534906616,-0.288362531,-1.141206729,-0.696547009,0.825946205,-0.288362531,-0.796685605
-0.672636426,0.617654748,-0.248089616,-0.510142711,-0.359661491,0.613648816,-0.329557178,-0.650184127,-0.472306424,0.481909555,-0.329557178,-0.864273896,-0.620366556,0.787685261,-0.329557178,-0.319928865
-0.607247896,0.619235564,-0.248089616,-0.31980747,-0.410522712,0.600044566,-0.329557178,0.061338125,-0.420153481,0.398776909,-0.329557178,-0.974844148,-0.652295128,0.732540485,-0.329557178,-0.53948789
1.214014993,-1.618212954,0.165393078,-0.294355664,-0.020146328,0.500927893,0.041194647,1.95055238,0.396713956,-0.777723219,0.041194647,2.035912804,0.581156029,-0.687335384,0.041194647,1.836454415
0.775046404,-0.88105834,-0.082696539,-0.397269486,-0.247370484,0.463273275,-0.123583942,0.553795644,0.050980966,-0.398084137,-0.123583942,0.998175485,0.198013163,-0.262924847,-0.123583942,1.383221857
0.311557115,-0.380433433,-0.165393078,-0.786792771,-0.307479199,0.469832466,-0.205973236,-0.609876216,0.254318844,-1.177972269,-0.205973236,0,0.127434214,-0.166115129,-0.205973236,0.392069687
0.069234914,0.0283065,-0.206741347,-0.725929758,-0.22953603,0.18803016,-0.247167884,-0.445139537,-0.179898352,-0.336947004,-0.247167884,0.649219828,-0.041731204,0.183815921,-0.247167884,-0.515963708
-0.141835415,-0.139062474,-0.206741347,0.614163134,-0.371551127,0.387235238,-0.288362531,-0.774612895,-0.137707208,-0.528671668,-0.288362531,-0.824712063,-0.037250001,0.178233363,-0.288362531,-0.638289451
-0.237033422,0.221363747,-0.206741347,-1.002579818,-1.097479462,0.426590388,-0.288362531,-0.075358268,-0.656892681,-0.032127304,-0.288362531,-0.66646473,-0.045652257,-0.330732498,-0.288362531,0.232105255
-0.316365095,-1.225873995,-0.248089616,-0.251198255,-1.986560026,0.325044385,-0.288362531,0.78688052,-0.761198566,-0.026585127,-0.288362531,0.253601495,-0.201374065,-0.198657355,-0.288362531,0.010977951
-1.05967883,-1.198604906,-0.248089616,-0.804498375,-2.649076969,-0.198719213,-0.329557178,1.347686236,-1.317887279,0.056720711,-0.329557178,-0.119699906,-0.686464302,-0.233786619,-0.329557178,-0.417162147
-2.015505288,-0.022180835,-0.248089616,-0.657320543,-2.207178829,-0.885005002,-0.329557178,1.416034432,-2.192181552,0.403279928,-0.329557178,-0.642118986,-1.130663561,0.087823162,-0.329557178,-0.404615917
-2.330908787,0.107050935,-0.248089616,-0.310954668,-2.541409709,-1.06404664,-0.329557178,1.526443058,-2.624640784,0.305772262,-0.329557178,-0.491986901,-1.727783876,0.147188897,-0.329557178,-0.185056892
-2.458320262,0.280051569,-0.248089616,-0.371817681,-3.257430014,-0.547571033,-0.329557178,1.444074718,-3.092259302,0.308023771,-0.329557178,-0.404747986,-2.181505691,0.156447773,-0.329557178,-0.343453046
-2.884307305,0.475578841,-0.248089616,-0.536701117,-3.252806267,-0.341806763,-0.329557178,1.279338039,-3.460845829,0.542873495,-0.329557178,-0.373301401,-2.807753826,0.498617705,-0.329557178,-0.442254607
1.451529214,-3.524183959,-0.248089616,1.590184546,0.548574597,-1.538494834,-0.329557178,-0.294423001,1.507161441,-3.310671014,-0.329557178,2.511669209,1.803404178,-3.339050243,-0.329557178,2.10619836
0.413005497,-2.667183674,-0.248089616,2.878267227,-0.850439246,-0.40181122,-0.329557178,0.485447448,0.321707477,-1.222656066,-0.329557178,0.887605233,0.4674455,-1.708807265,-0.329557178,1.383221857
