S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
11.239,65.791,0.09,9.767,70.701,0.05,5.9,99.915,0.09,11.26,81.809,0.09
10.199,79.553,0.08,9.533,72.402,0.04,5.963,99.915,0.08,10.993,85.544,0.08
9.546,85.889,0.07,9.101,69.834,0.04,6.006,99.916,0.07,10.967,84.085,0.07
8.876,94.117,0.07,8.276,72.485,0.04,5.715,99.913,0.07,10.477,96.364,0.07
8.749,94.331,0.07,7.32,75.893,0.05,5.271,99.911,0.07,10.673,91.116,0.07
8.628,94.784,0.05,7.132,75.826,0.04,5.313,99.91,0.05,10.493,97.899,0.05
8.486,97.122,0.04,6.402,77.634,0.04,5.298,99.911,0.04,10.215,99.826,0.04
12.351,70.871,0,11.013,58.171,0.01,7.394,99.926,0,11.872,69.954,0
11.929,69.413,0,10.611,59.257,0.01,7.539,98.206,0,10.628,77.053,0
11.806,65.45,0,12.037,52.228,0,6.612,99.922,0,9.483,83.46,0
10.812,68.563,0,11.328,56.085,0,5.862,99.916,0,8.258,95.561,0
10.347,69.848,0,10.613,66.431,0,5.458,99.915,0,8.322,97.822,0
9.234,77.055,0,10.077,71.261,0,4.975,99.911,0,7.698,99.455,0
8.138,85.291,0,9.939,69.979,0,4.393,99.906,0,8.573,99.625,0
7.494,91.06,0,9.16,77.054,0,4.071,99.903,0,8.837,99.537,0
6.943,95.805,0,7.097,96.582,0,4.919,99.325,0,7.594,99.803,0
6.929,96.327,0,6.296,99.374,0,4.793,99.909,0,8.441,99.812,0
7.799,80.652,0,5.894,99.822,0,4.89,99.402,0,8.737,99.605,0
7.615,83.84,0,5.689,99.821,0.01,4.834,99.283,0,7.893,99.807,0
13.963,53.778,0.31,10.481,78.881,0.37,8.971,87.122,0.31,14.12,59.492,0.31
13.691,57.034,0.32,12.794,60.262,0.33,8.25,94.389,0.32,12.86,67.9,0.32
13.75,55.841,0.3,12.732,59.657,0.27,8.374,87.535,0.3,11.769,79.687,0.3
13.097,55.375,0.29,14.233,53.929,0.25,8.332,83.353,0.29,11.742,77.063,0.29
12.31,59.658,0.35,13.977,54.614,0.27,7.431,89.584,0.35,11.18,84.184,0.35
10.544,70.169,0.39,14.054,53.555,0.3,5.999,99.841,0.39,10.646,94.593,0.39
9.726,77.858,0.43,13.124,53.032,0.3,5.362,99.912,0.43,10.259,99.825,0.43
8.315,84.898,0.52,13.23,54.973,0.36,5.242,99.913,0.52,10.113,99.824,0.52
8.466,83.121,0.66,9.522,92.238,0.48,5.442,99.656,0.66,10.273,99.827,0.66
8.46,86.579,0.82,7.561,99.196,0.64,5.462,99.915,0.82,9.883,99.802,0.82
8.362,88.333,1.02,5.863,99.804,0.85,5.347,99.914,1.02,9.635,0,1.02
8.145,92.037,0.99,3.77,98.774,0.87,5.266,99.914,0.99,9.618,0,0.99
12.199,84.038,0.01,9.51,74.559,0,9.215,93.022,0.01,14.159,65.065,0.01
13.456,70.532,0.01,12.631,57.723,0,9.763,84.871,0.01,12.613,73.807,0.01
13.673,67.848,0.01,13.564,52.139,0,9.346,91.594,0.01,11.781,80.42,0.01
13.414,66.637,0.01,13.939,52.6,0,9.357,95.961,0.01,11.014,88.55,0.01
12.943,65.696,0.01,12.904,60.027,0,8.24,97.822,0.01,10.095,99.769,0.01
11.404,74.496,0,10.783,84.69,0,6.595,99.918,0,9.773,99.822,0
10.273,84.156,0,10.307,89.116,0,4.512,99.906,0,10.154,99.826,0
9.189,86.405,0,9.7,91.488,0,3.425,99.897,0,10.163,99.827,0
8.404,89.804,0,7.923,98.034,0,3.341,99.421,0,10.11,99.827,0
6.112,90.709,0,6.441,99.827,0,3.438,99.9,0,10.337,99.83,0
5.138,93.404,0,6.745,88.721,0,3.463,99.9,0,10.233,99.829,0
6.523,88.573,0,6.701,79.7,0,4.959,99.909,0,10.02,99.827,0
14.083,59.195,0.08,10.361,68.128,0.04,10.463,73.761,0.08,14.544,66.501,0.08
14.767,56.603,0.08,11.799,61.919,0.04,11.006,73.989,0.08,13.172,74.314,0.08
15.35,52.886,0.06,12.457,59.035,0.03,10.827,72.333,0.06,11.962,81.233,0.06
14.591,56.052,0.04,12.822,57.313,0.02,10.245,76.031,0.04,11.53,83.341,0.04
13.279,62.599,0.03,13.024,58.164,0.01,8.306,93.064,0.03,11.573,82.604,0.03
11.781,70.424,0.02,13.696,54.456,0,7.053,99.92,0.02,11.122,92.406,0.02
10.749,78.027,0.01,13.167,56.275,0,6.388,99.665,0.01,10.872,93.674,0.01
9.391,83.274,0.01,11.859,61.862,0,5.795,97.249,0.01,10.439,97.516,0.01
8.328,88.279,0,10.843,65.306,0,5.125,99.911,0,10.226,99.827,0
7.609,93.1,0.01,8.961,72.566,0,5.196,99.912,0.01,10.412,99.83,0.01
7.546,93,0.02,7.475,80.606,0.01,4.828,99.91,0.02,10.359,99.829,0.02
7.246,92.862,0.03,8.132,78.688,0.01,4.797,99.91,0.03,10.204,99.827,0.03
15.544,57.874,0.04,8.281,91.549,0.02,10.041,86.156,0.04,14.862,62.397,0.04
15.822,55.802,0.03,8.718,90.688,0.02,9.468,87.874,0.03,13.284,73.638,0.03
14.709,56.07,0.02,10.139,75.102,0.01,9.746,81.599,0.02,12.268,80.904,0.02
14.039,59.269,0.02,10.637,72.965,0,8.811,93.083,0.02,11.792,90.631,0.02
13.169,62.836,0.01,10.621,74.795,0,8.051,99.917,0.01,11.683,89.897,0.01
11.841,69.874,0.01,11.391,68.665,0,6.936,99.921,0.01,11.114,99.431,0.01
10.923,77.353,0.01,11.649,66.016,0,6.454,99.919,0.01,10.878,99.832,0.01
10.222,84.396,0,11.055,70.945,0,6.282,99.918,0,10.903,99.832,0
9.844,87.739,0,9.176,81.386,0,6.193,99.918,0,10.877,99.833,0
9.12,92.4,0,7.834,89.953,0,5.879,99.916,0,10.773,99.832,0
8.849,99.117,0,7.815,86.502,0,5.706,99.914,0,10.386,0,0
8.719,99.72,0,7.593,84.952,0,5.694,99.915,0,10.199,0,0
15.625,57.966,0.04,6.683,99.832,0.03,9.57,88.722,0.04,12.033,88.382,0.04
14.499,60.865,0.04,7.805,97.019,0.03,9.674,88.965,0.04,11.207,99.514,0.04
13.677,65.088,0.04,9.077,85.837,0.02,8.659,99.144,0.04,10.644,99.807,0.04
14.005,63.028,0.03,10.052,76.721,0.01,7.467,99.925,0.03,10.005,99.821,0.03
12.391,62.442,0.02,11.518,72.376,0.01,6.947,99.651,0.02,10.229,99.753,0.02
10.285,82.608,0.02,12.056,68.652,0.01,6.492,97.634,0.02,10.318,99.827,0.02
8.712,98.919,0.01,10.755,68.906,0,5.385,98.56,0.01,9.662,99.794,0.01
7.717,98.725,0,10.144,67.776,0,4.824,99.886,0,9.764,99.125,0
7.596,99.71,0,8.744,74.261,0,5.216,99.913,0,9.821,99.822,0
8.372,96.745,0,7.627,77.03,0,5.45,99.915,0,9.692,99.6,0
8.543,93.438,0,6.889,80.734,0,5.372,99.914,0,9.668,99.511,0
7.888,98.393,0,6.265,81.724,0,5.01,99.912,0,9.628,0,0
14.662,57.007,0.17,11.069,59.331,0.19,7.802,98.876,0.17,13.827,67.3,0.17
12.853,63.203,0.18,10.783,61.763,0.18,7.649,99.412,0.18,12.776,74.1,0.18
13.199,62.659,0.17,9.713,68.554,0.15,7.919,99.72,0.17,12.267,75.016,0.17
12.939,61.763,0.15,10.607,63.699,0.1,7.313,99.707,0.15,11.179,80.532,0.15
11.692,69.438,0.13,10.93,65.582,0.07,6.503,99.92,0.13,10.852,84.889,0.13
10.994,72.18,0.09,10.606,66.96,0.04,5.87,99.917,0.09,10.628,90.012,0.09
10.402,75.532,0.05,10.531,65.623,0.02,5.583,99.914,0.05,10.479,91.07,0.05
9.566,86.81,0.02,9.43,71.675,0.01,5.755,99.916,0.02,10.559,93.546,0.02
8.98,90.543,0.01,8.518,74.427,0,5.418,99.915,0.01,9.899,99.805,0.01
8.193,88.632,0.02,7.253,78.371,0,5.079,99.912,0.02,9.886,99.824,0.02
8.087,91.346,0.01,6.65,79.099,0,5.403,99.915,0.01,9.775,99.823,0.01
7.513,99.612,0.01,6.652,79.88,0,5.214,99.914,0.01,9.537,99.822,0.01
14.064,62.059,0.63,9.391,67.727,0.71,8.618,94.324,0.63,11.704,81.007,0.63
15.441,54.223,0.56,9.795,67.858,0.59,9.521,89.864,0.56,11.596,81.682,0.56
14.218,58.659,0.41,9.75,70.744,0.38,8.981,88.39,0.41,10.821,87.149,0.41
11.387,79.062,0.33,9.931,69.036,0.31,8.41,91.944,0.33,10.568,89.842,0.33
10.143,91.035,0.27,11.354,63.035,0.23,7.178,99.923,0.27,10.324,96.465,0.27
8.932,97.469,0.2,12.063,57.313,0.17,5.759,99.915,0.2,10.077,98.374,0.2
8.556,94.027,0.14,12.159,56.297,0.11,5.582,99.915,0.14,9.994,99.695,0.14
8.335,93.833,0.11,11.064,60.351,0.07,5.62,99.916,0.11,9.522,99.822,0.11
7.974,96.731,0.11,9.839,67.185,0.07,5.109,99.892,0.11,9.556,99.823,0.11
8.049,98.185,0.09,8.089,83.166,0.06,4.919,99.912,0.09,9.49,99.723,0.09
7.961,99.414,0.08,5.326,83.251,0.06,4.76,99.911,0.08,9.439,99.778,0.08
7.889,99.674,0.07,3.921,85.932,0.07,5.556,93.492,0.07,9.293,0,0.07
14.181,61.559,0,13.67,46.862,0,8.658,90.088,0,13.432,66.962,0
13.029,65.417,0,15.048,40.061,0,9.012,87.514,0,12.06,74.203,0
12.856,64.989,0,12.907,58.369,0,8.502,93.855,0,10.79,79.97,0
12.126,68.336,0,11.078,72.602,0,8.004,96.803,0,10.805,83.865,0
11.555,71.31,0,11.016,76.339,0,7.61,90.728,0,9.93,94.731,0
10.182,81.261,0,10.346,86.094,0,6.332,99.914,0,9.955,99.824,0
8.14,86.731,0,10.669,86.85,0,4.545,99.899,0,9.527,95.944,0
6.386,88.341,0,9.062,98.29,0,3.817,95.192,0,9.353,99.777,0
6.043,86.855,0,8.26,99.845,0,2.863,99.894,0,9.594,99.823,0
5.162,88.013,0,7.504,99.839,0,1.844,99.886,0,9.805,99.827,0
5.761,87.627,0,6.491,99.829,0,2.325,99.283,0,9.517,99.824,0
6.539,86.096,0,6.108,99.824,0,3.257,98.243,0,9.608,91.408,0
16.33,52.149,0.09,12.956,45.794,0.01,12.34,70.764,0.09,16.061,56.437,0.09
16.553,49.226,0.09,13.441,45.723,0.01,13.078,63.636,0.09,14.403,66.937,0.09
16.175,48.465,0.1,12.774,49.497,0.02,12.602,66.41,0.1,13.206,72.737,0.1
15.797,48.652,0.09,12.327,54.115,0.03,11.321,74.652,0.09,12.633,78.669,0.09
13.928,58.513,0.1,12.284,58.972,0.03,8.758,91.366,0.1,12.365,80.06,0.1
12.45,66.578,0.11,12.951,52.57,0.05,6.705,99.919,0.11,11.44,92.375,0.11
11.771,68.124,0.06,11.513,56.079,0.03,6.06,99.916,0.06,11.029,99.833,0.06
10.454,80.943,0.03,11.617,52.667,0.01,4.124,99.903,0.03,11.082,99.33,0.03
10.172,83.52,0.01,10.286,59.452,0,4.06,99.809,0.01,10.74,99.83,0.01
9.564,88.867,0.01,8.41,68.727,0,3.831,97.515,0.01,10.492,99.83,0.01
8.649,91.492,0,7.388,75.322,0,2.696,99.549,0,10.309,99.779,0
7.169,95.472,0,6.763,80.836,0,4.378,99.905,0,10.147,99.828,0
15.676,51.294,0,11.139,68.996,0,11.554,68.305,0,13.478,70.672,0
16.725,50.104,0,12.224,65.751,0,12.539,66.35,0,12.456,74.256,0
14.346,58.864,0,12.332,63.346,0,11.03,72.901,0,11.288,79.425,0
12.046,74.266,0,11.596,63.798,0,8.259,91.091,0,10.546,82.817,0
11.808,74.312,0,11.68,64.779,0,7.345,99.913,0,10.211,83.777,0
10.671,80.645,0,11.671,64.652,0,6.705,99.919,0,10.29,80.71,0
10.02,83.406,0,12.436,61.38,0,6.248,94.173,0,10.552,79.918,0
9.385,87.408,0,11.97,61.745,0,5.376,98.464,0,10.242,82.478,0
8.672,87.379,0,10.846,65.679,0,5.785,88.202,0,10.156,86.141,0
7.44,87.522,0,9.109,71.68,0,5.118,92.697,0,9.704,99.48,0
7.068,94.985,0,8.726,73.469,0,5.652,91.509,0,9.446,99.819,0
7.419,94.778,0,8.095,80.063,0,5.629,96.666,0,9.522,0,0
13.182,70.545,0.01,12.222,51.908,0.01,8.233,98.902,0.01,14.351,58.917,0.01
13.85,66.321,0.01,12.1,52.514,0.01,8.454,98.903,0.01,13.238,70.485,0.01
13.794,63.042,0.01,13.172,48.958,0.01,7.445,99.926,0.01,12.045,78.398,0.01
13.289,61.217,0.01,13.118,54.901,0,8.275,99.278,0.01,11.177,83.722,0.01
12.048,67.442,0.01,12.906,56.447,0,7.292,99.902,0.01,10.887,83.213,0.01
10.93,72.154,0.01,12.38,59.215,0,5.402,99.912,0.01,10.141,94.737,0.01
9.646,77.162,0,10.77,72.26,0,5.536,99.914,0,10.511,99.639,0
9.293,79.438,0,9.704,83.372,0,5.394,99.913,0,10.051,99.825,0
9.003,79.829,0,8.233,95.648,0,5.412,99.913,0,9.829,99.823,0
8.824,78.973,0,6.781,99.831,0,5.638,99.916,0,9.496,99.819,0
8.542,82.13,0,5.933,99.824,0,5.65,99.915,0,8.579,99.811,0
8.177,87.368,0,4.412,99.808,0,5.66,99.914,0,7.75,99.8,0
14.313,60.022,0.01,11.821,61.263,0,9.368,89.986,0.01,14.592,62.333,0.01
14.363,57.517,0.01,13.937,51.364,0,9.312,84.613,0.01,12.551,72.432,0.01
14.209,58.053,0.01,13.614,63.573,0,9.625,83.748,0.01,12.011,74.769,0.01
13.922,58.937,0.01,12.723,71.412,0,9.149,82.023,0.01,10.609,82.059,0.01
12.802,65.674,0.01,11.929,77.168,0,8.733,85.34,0.01,9.701,85.555,0.01
10.566,76.567,0.01,9.896,87.056,0,7.009,99.635,0.01,8.169,84.919,0.01
9.565,79.969,0,8.966,96.252,0,5.921,99.915,0,7.631,85.15,0
7.778,86.749,0,8.049,99.845,0,3.391,99.895,0,6.576,94.398,0
6.109,91.424,0,7.596,99.841,0,3.209,99.665,0,6.217,99.371,0
5.189,91.788,0,7.234,99.834,0,2.774,99.666,0,5.823,99.766,0
4.804,93.767,0,7.09,99.834,0,3.266,99.777,0,5.016,99.777,0
5.283,93.605,0,6.295,99.827,0,2.618,99.894,0,4.575,99.771,0
17.573,45.9,0.34,8.916,81.317,0.23,13.224,63.63,0.34,16.098,62.723,0.34
17.843,44.331,0.35,11.672,63.314,0.25,13.975,56.907,0.35,14.729,72.526,0.35
17.454,44.799,0.31,13.105,53.522,0.2,13.775,59.622,0.31,13.516,79.411,0.31
16.164,53.852,0.25,11.313,78.776,0.14,12.511,65.649,0.25,12.767,74.765,0.25
13.705,64.346,0.17,10.116,90.261,0.09,10.527,79.015,0.17,13.049,79.296,0.17
12.299,69.67,0.11,9.919,81.853,0.05,8.368,98.512,0.11,12.543,99.315,0.11
11.353,78.881,0.08,9.625,90.297,0.03,6.609,99.915,0.08,11.092,99.825,0.08
8.849,99.719,0.05,9.079,94.56,0.02,7.069,99.919,0.05,10.48,99.826,0.05
8.766,96.332,0.03,8.447,98.134,0.01,6.996,99.919,0.03,10.356,99.762,0.03
8.88,99.37,0.02,7.328,99.766,0.01,6.814,99.918,0.02,10.241,99.717,0.02
9.081,99.368,0.01,6.875,99.816,0,6.916,99.919,0.01,9.344,99.82,0.01
8.548,99.719,0.01,7.093,91.049,0,6.41,99.917,0.01,8.314,0,0.01
14.793,64.341,0.01,11.783,63.287,0,10.984,83.343,0.01,14.834,66.647,0.01
14.902,66.434,0.01,11.568,65.8,0,10.784,82.312,0.01,12.878,93.697,0.01
14.463,71.95,0.01,12.038,65.423,0,9.667,96.188,0.01,12.756,95.414,0.01
13.69,74.148,0,12.81,58.373,0,10.105,85.854,0,11.89,99.765,0
12.605,75.11,0,13.467,53.46,0,8.454,98.79,0,11.515,99.834,0
11.954,74.846,0,13.944,50.862,0,7.717,99.922,0,11.105,99.834,0
10.229,91.296,0,12.749,67.196,0,6.155,99.913,0,10.996,0,0
9.684,99.098,0,9.594,92.928,0,4.999,99.907,0,10.849,0,0
8.962,99.167,0,8.049,99.835,0,4.861,99.905,0,10.676,99.827,0
8.65,98.27,0,7.224,99.836,0,5.669,99.911,0,10.218,99.823,0
8.805,99.066,0,5.733,95.299,0,5.808,99.914,0,9.416,99.816,0
8.992,97.213,0,5.934,84.173,0,5.626,99.844,0,8.685,99.348,0
12.669,78.551,0.02,8.264,83.599,0.01,10.097,86.263,0.02,15.583,52.232,0.02
15.248,64.403,0.03,12.411,61.03,0.02,9.54,85.019,0.03,14.741,55.51,0.03
13.791,62.689,0.03,13.187,52.853,0.02,9.952,78.948,0.03,13.589,63.692,0.03
12.923,64.854,0.02,11.679,59.374,0.01,9.415,78.37,0.02,12.952,69.827,0.02
12.824,60.827,0.03,10.292,81.417,0.01,7.682,82.854,0.03,12.552,71.408,0.03
11.535,60.104,0.02,12.436,66.476,0.01,6.499,91.511,0.02,11.861,79.838,0.02
10.732,66.447,0.01,9.422,91.05,0.01,6.56,93.469,0.01,11.609,81.044,0.01
9.37,73.678,0,7.4,98.282,0,6.393,96.564,0,11.12,89.16,0
8.874,79.271,0,6.987,99.834,0,6.333,99.747,0,10.712,98.732,0
9.895,74.766,0,6.593,99.832,0,5.903,99.914,0,9.94,99.723,0
9.424,77.906,0,6.237,99.828,0,5.807,99.913,0,9.034,99.641,0
8.933,80.204,0,4.56,99.813,0,5.796,99.656,0,8.458,99.693,0
12.623,65.596,0.02,12.001,64.292,0.02,8.086,90.386,0.02,15.127,55.519,0.02
13.533,61.828,0.02,11.806,63.085,0.01,8.064,87.255,0.02,14.29,57.035,0.02
13.14,59.676,0.02,12.35,58.178,0.01,9.271,81.114,0.02,13.355,62.79,0.02
13.668,55.486,0.02,11.347,61.95,0.01,8.929,79.373,0.02,12.697,65.681,0.02
12.745,58.372,0.01,10.554,67.726,0.01,7.95,87.019,0.01,10.862,87.241,0.01
10.566,74.758,0.01,11.156,66.57,0,5.46,97.293,0.01,9.704,88.252,0.01
9.001,81.307,0,11.057,64.811,0,5.098,98.999,0,10.125,88.665,0
8.532,82.545,0,11.333,62.938,0,5.603,99.912,0,9.987,84.836,0
7.998,85.519,0,10.088,69.283,0,5.234,99.911,0,10.452,89.268,0
8.125,82.821,0,8.074,96.337,0,5.169,99.91,0,10,99.824,0
7.579,83.697,0.01,6.701,99.832,0,4.453,99.906,0.01,10.257,99.828,0.01
6.411,88.495,0.01,5.57,97.924,0,4.394,99.905,0.01,10.037,99.804,0.01
13.13,71.891,0.03,8.263,80.782,0.02,8.926,91.502,0.03,13.287,69.843,0.03
13.215,70.816,0.04,10.248,68.233,0.04,7.911,94.542,0.04,12.238,76.819,0.04
11.518,73.982,0.05,12.422,59.6,0.05,7.616,99.606,0.05,11.767,79.869,0.05
10.167,90.367,0.05,13.899,54.254,0.05,7.047,99.922,0.05,10.948,83.999,0.05
10.253,88.727,0.04,14.428,53.689,0.04,6.711,99.919,0.04,9.948,94.559,0.04
9.638,88.765,0.03,14.121,52.849,0.03,6.493,99.918,0.03,10.385,89.36,0.03
9.249,92.434,0.02,12.758,58.124,0.02,5.941,99.915,0.02,9.472,96.527,0.02
8.953,98.153,0.01,11.089,63.071,0.01,5.925,99.915,0.01,8.415,99.811,0.01
8.31,99.149,0,9.885,67.884,0,3.927,99.9,0,7.561,99.707,0
7.982,99.247,0,8.846,72.43,0,4.262,99.902,0,7.464,99.78,0
7.62,99.712,0,8.695,70.81,0,5.354,99.686,0,8.982,99.815,0
6.513,99.649,0,8.301,74.32,0,4.948,99.909,0,8.931,99.818,0
13.791,63.124,0,9.999,69.886,0,10.524,79.599,0,13.33,72.666,0
13.72,63.74,0,11.152,63.368,0,8.788,95.632,0,12.914,73.247,0
13.028,65.128,0,10.8,62.227,0,8.144,98.754,0,12.639,73.248,0
12.164,68.269,0,9.746,63.816,0,7.743,99.917,0,12.024,78.758,0
11.79,71.814,0,9.929,63.405,0,7.563,99.924,0,11.568,81.826,0
10.435,82.979,0,9.696,66.493,0,6.969,99.892,0,11.277,88.722,0
9.813,86.897,0,9.934,65.025,0,6.159,99.916,0,10.57,99.769,0
9.563,87.842,0,9.671,65.156,0,5.826,99.915,0,10.26,99.135,0
9.139,90.715,0,7.908,73.151,0,5.854,99.914,0,10.154,0,0
9.075,90.574,0,6.407,77.033,0,5.711,99.914,0,10.23,99.815,0
8.668,95.465,0,5.238,80.322,0,5.602,99.913,0,10.015,0,0
8.095,99.718,0,5.844,81.023,0,5.389,99.912,0,9.851,0,0
12.093,81.819,0,11.657,60.745,0,6.006,99.918,0,12.168,69.917,0
12.507,74.576,0,12.376,57.103,0,6.059,99.919,0,11.177,75.964,0
12.264,74.335,0,11.908,58.399,0,5.782,99.915,0,10.729,79.499,0
11.023,77.854,0,11.998,58.904,0,6.426,99.92,0,10.321,82.482,0
10.587,78.253,0,11.527,61.088,0,6.274,99.919,0,10.023,84.396,0
9.67,84.71,0,11.141,64.112,0,5.808,99.916,0,9.649,93.503,0
8.545,94.054,0,9.831,70.342,0,4.953,99.91,0,9.303,99.819,0
8.537,95.974,0,10.273,67.245,0,4.946,99.911,0,9.365,99.821,0
8.389,98.542,0,8.788,73.101,0,4.77,99.909,0,9.445,99.823,0
8.065,99.675,0,7.221,77.246,0,4.853,99.91,0,9.329,99.821,0
7.707,99.555,0,7.113,81.006,0,4.43,99.907,0,8.903,99.791,0
7.286,99.56,0,7.168,80.145,0,4.922,99.91,0,8.786,99.775,0
14.575,60.848,0.41,8.915,68.594,0.35,11.508,76.102,0.41,11.174,84.784,0.41
14.705,60.342,0.38,10.947,61.552,0.31,10.598,82.061,0.38,10.394,99.802,0.38
15.585,60.55,0.3,13.737,51.69,0.23,10.141,86.559,0.3,10.439,99.828,0.3
10.927,79.49,0.22,14.21,49.909,0.15,7.44,96.125,0.22,9.91,99.824,0.22
8.278,95.324,0.23,12.899,54.304,0.17,5.205,95.069,0.23,9.784,99.825,0.23
8.744,84.45,0.19,12.748,55.477,0.14,5.051,92.562,0.19,9.893,99.826,0.19
8.219,96.582,0.05,10.337,65.31,0.03,5.32,95.693,0.05,9.667,99.745,0.05
8.017,99.036,0.03,11.296,59.688,0.01,5.334,96.736,0.03,9.491,0,0.03
7.546,99.709,0.03,10.367,63.108,0.01,4.645,99.908,0.03,9.557,0,0.03
7.474,99.714,0.04,7.992,69.415,0.02,4.842,99.91,0.04,9.641,0,0.04
7.017,99.71,0.04,6.809,67.921,0.02,5.186,99.912,0.04,9.288,99.792,0.04
6.24,99.702,0.04,6.892,63.793,0.02,5.363,99.913,0.04,9.076,99.813,0.04
15.595,57.911,0.01,10.037,74.381,0,10.207,85.35,0.01,14.57,57.518,0.01
15.827,55.903,0.03,12.727,59.884,0,10.13,87.898,0.03,13.346,64.547,0.03
14.204,58.728,0.04,13.954,54.245,0.01,9.77,85.41,0.04,12.249,74.304,0.04
13.162,62.755,0.03,15.075,50.771,0.01,9.249,82.453,0.03,10.853,85.95,0.03
12.023,68.482,0.03,16.218,48.145,0.01,7.859,94.312,0.03,10.345,84.126,0.03
10.909,74.642,0.05,14.043,54.777,0.03,6.591,98.678,0.05,9.861,88.164,0.05
10.341,77.054,0.03,12.113,62.132,0.02,5.998,95.252,0.03,9.822,87.999,0.03
9.383,84.504,0.01,11.668,63.753,0.01,5.558,91.208,0.01,9.517,96.301,0.01
8.029,89.243,0.01,12.308,58.958,0.01,4.309,95.19,0.01,9.412,99.822,0.01
6.923,89.923,0.01,9.171,72.776,0,3.491,84.027,0.01,9.326,99.821,0.01
5.693,92.618,0.02,8.369,75.03,0.01,3.164,99.785,0.02,9.18,99.769,0.02
4.793,94.585,0.02,7.711,77.523,0.01,3.526,99.9,0.02,8.835,99.816,0.02
15.379,59.649,0,12.267,52.057,0,12.606,71.55,0,15.834,56.417,0
15.459,57.047,0,13.369,50.277,0,12.734,67.547,0,14.664,63.701,0
14.531,57.934,0,13.154,53.18,0,11.955,71.68,0,12.968,74.722,0
14.241,59.572,0,13.953,52.143,0,10.467,79.783,0,12.288,78.643,0
13.593,60.154,0,14.22,49.134,0,8.607,89.024,0,11.176,86.762,0
12.101,64.501,0,15.064,46.82,0,7.108,98.585,0,9.744,99.773,0
11.431,68.105,0,15.23,45.621,0,6.534,95.18,0,9.435,99.653,0
9.261,79.801,0,13.01,55.436,0,5.769,96.282,0,9.867,99.806,0
8.114,89.145,0,10.402,65.952,0,5.75,98.087,0,9.083,96.646,0
7.116,93.345,0,8.755,74.801,0,5.638,96.617,0,9.28,99.819,0
6.705,94.544,0,8.26,75.524,0,5.821,94.677,0,9.744,99.152,0
5.983,92.219,0,7.471,78.451,0,5.394,99.159,0,8.93,99.798,0
16.128,51.583,0.03,13.142,52.28,0,10.216,76.294,0.03,15.761,53.172,0.03
14.918,54.761,0.04,13.4,50.622,0,10.692,75.436,0.04,14.703,60.348,0.04
15.311,54.612,0.04,16.105,42.981,0,11.396,69.782,0.04,13.383,73.989,0.04
15.095,54.435,0.04,15.815,45.139,0,10.371,75.259,0.04,12.003,79.324,0.04
13.887,56.062,0.03,15.699,45.972,0,8.216,88.015,0.03,11.551,79.817,0.03
12.03,64.606,0.03,14.748,50.149,0,6.85,97.974,0.03,11.187,90.519,0.03
11.28,70.807,0.03,13.4,58.048,0.01,6.725,99.918,0.03,10.793,99.812,0.03
9.777,88.433,0.02,11.648,65.262,0.01,6.179,99.915,0.02,10.773,99.772,0.02
9.31,95.597,0.01,11.045,64.129,0.01,5.34,99.911,0.01,9.707,99.798,0.01
8.342,98.642,0.01,7.959,73.472,0,3.847,99.67,0.01,8.902,99.808,0.01
7.297,96.55,0.01,5.558,87.908,0,4.655,99.015,0.01,8.068,99.784,0.01
7.396,96.035,0.01,5.247,82.051,0,5.217,99.467,0.01,7.245,99.5,0.01
16.665,51.934,0,12.151,54.544,0,11.863,72.438,0,14.718,62.013,0
17.441,50.944,0,14.337,47.964,0,11.877,65.815,0,13.082,72.415,0
16.592,51.335,0,15.615,43.232,0,10.772,79.859,0,12.069,77.053,0
14.916,56.985,0,16.439,40.973,0,9.854,83.359,0,11.094,80.296,0
13.077,64.72,0,15.422,44.601,0,7.475,89.062,0,10.613,81.697,0
10.487,74.938,0,13.864,50.282,0,5.323,92.851,0,9.235,91.149,0
8.354,82.656,0,13.605,56.798,0,3.631,99.716,0,8.293,99.196,0
7.16,86.483,0,9.7,87.936,0,3.434,99.393,0,8.235,99.808,0
7.034,86.793,0,8.389,91.444,0,3.355,98.815,0,8.691,93.802,0
7.214,88.644,0,7.188,97.068,0,4.188,99.496,0,8.486,95.455,0
6.549,91.843,0,6.149,89.408,0,3.392,99.779,0,8.634,99.638,0
5.326,97.225,0,6.359,80.799,0,2.417,99.791,0,8.507,99.272,0
16.624,50.162,1.87,5.883,99.827,1.26,12.008,68.692,1.87,16.499,54.021,1.87
17.787,46.357,2.33,7.171,99.709,1.57,11.364,74.388,2.33,15.279,60.799,2.33
17.478,46.957,2.31,10.17,76.694,1.57,11.438,71.423,2.31,12.785,74.161,2.31
15.851,54.011,2.08,10.442,73.544,1.51,11.579,65.131,2.08,11.439,85.194,2.08
13.341,64.851,1.82,10.741,73.675,1.35,10.213,71.197,1.82,10.715,99.583,1.82
11.839,74.07,1.37,10.988,71.109,1.04,7.928,86.512,1.37,10.4,0,1.37
12.08,69.648,0.89,9.464,74.972,0.72,6.982,95.87,0.89,9.972,0,0.89
10.191,86.312,0.53,8.735,75.975,0.42,6.05,95.73,0.53,9.947,0,0.53
9.411,97.419,0.35,8.152,77.569,0.27,6.063,98.246,0.35,8.424,99.801,0.35
